sector,project,account_item,status,request_id,code,vendor,amount_total,amount_paid,amount_canceled,amount_remaining,source_request_date,payment_request_date,approval_date,payment_date
قطاع رأس الخير و روشن,رأس الخير,موردين,Paid,0,-,فرع مؤسسة عثمان عبيد الغيداني للنقل المدرسى,8500,8500,0,0,7/29/2025,1900-01-00,7/29/2025,7/29/2025
قطاع رأس الخير و روشن,رأس الخير,موردين,Paid,0,-,نايف احمد ناصر الناصر,5000,5000,0,0,7/29/2025,1900-01-00,7/29/2025,7/29/2025
قطاع رأس الخير و روشن,رأس الخير,موردين,Paid,0,-,Arab Company Laboratories & Soil,1995,1995,0,0,7/29/2025,7/29/2025,7/29/2025,7/29/2025
قطاع رأس الخير و روشن,رأس الخير,موردين,Paid,0,2101010615,شركة الدرع العربي للتأمين التعاوني,140698,140698,0,0,7/29/2025,1900-01-00,7/29/2025,7/29/2025
قطاع المصانع,مصنع اونكس ( الشبابيك ),موردين,Paid,0,-,شركة الوكيل المحدودة,74374,74374,0,0,7/29/2025,1900-01-00,7/30/2025,7/30/2025
قطاع المصانع,مصنع صدارة الكسارة,موردين,Paid,0,-,صابر محمد بدر الرشيدي,3000,3000,0,0,7/29/2025,1900-01-00,7/29/2025,7/29/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,عهدة,Paid,149,1101000015,طلب عهدة - احمد عوض,42500,35000,7500,0,7/30/2025,1900-01-00,8/3/2025,8/3/2025
قطاعات أخرى,المركز الاداري,سدادات,Canceled,0,-,المهندس وليد مصطفى علي,3798,0,3798,0,7/30/2025,-,-,-
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,Paid,0,2101010999,شركة آشي وبشناق للمقاولات,109250,109250,0,0,7/30/2025,1900-01-00,7/30/2025,7/30/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,عهدة,Paid,55,1101000016,طلب عهدة - أحمد صلاح,15000,15000,0,0,7/30/2025,7/31/2025,7/31/2025,7/31/2025
قطاع الإسكان,مشاريع الاسكان,مقاولين الباطن,Paid,0,2109000448,مؤسسة خدمات العربي للمقاولات,35000,35000,0,0,7/30/2025,1900-01-00,7/30/2025,7/30/2025
قطاع الإسكان,تنفيذ وحدات الإسكان التنموي  بالعاقول,موردين,Paid,0,2101010751,شركة مصنع بكين الإمارات الدولية للخرسانة الجاهزة,50000,50000,0,0,7/30/2025,1900-01-00,7/30/2025,7/30/2025
قطاع رأس الخير و روشن,رأس الخير,موردين,Paid,0,-,ورشة منبع الفن لصيانة السيارات,2500,2500,0,0,7/30/2025,1900-01-00,7/31/2025,7/31/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,0,2101011100,شركة الإنشاءات الدولي للزجاج,30000,30000,0,0,7/30/2025,7/30/2025,7/30/2025,7/30/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,0,2101020001,شركة الاندلس للتجارة,13225,13225,0,0,7/30/2025,7/30/2025,7/30/2025,7/30/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,-,-,شركة هشام هلال السويدي وشركاه للانشاءات المحدودة,15939,15939,0,0,7/30/2025,1900-01-00,7/30/2025,7/30/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101010693,شركة المؤسسة الوطنية للتسويق المحدودة نبرو,300000,300000,0,0,7/30/2025,1900-01-00,7/30/2025,7/30/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,Paid,42,2101010945,محطة اوكتين للوقود (شركة هلا التجارية ),9000,9000,0,0,7/30/2025,7/31/2025,7/31/2025,7/31/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250716039101,5724,5724,0,0,7/31/2025,7/31/2025,7/31/2025,7/31/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,Paid,0,-,مؤسسة فخامة الجودة والفحص,2070,2070,0,0,7/31/2025,1900-01-00,8/5/2025,8/5/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,0,2101010967,شركة امواج التدفق للتجارة,250000,250000,0,0,7/31/2025,1900-01-00,7/31/2025,7/31/2025
قطاع التحلية,الصبة الخرسانية تحلية جازان,مقاولين الباطن,Paid,0,2103011466,مؤسسة غيدة محمد عمر المشرعي للمقاولات,10528,10528,0,0,7/31/2025,-,-,7/31/2025
قطاع التحلية,الصبة الخرسانية تحلية جازان,مقاولين الباطن,Paid,0,2103011466,مؤسسة غيدة محمد عمر المشرعي للمقاولات,30926,30926,0,0,7/31/2025,-,-,8/3/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,0,2101010153,شركة الفنار مساهمة مقفلة,2462541,2462541,0,0,7/31/2025,1900-01-00,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,0,2101010301,شركة مصنع المنارة للوحات الكهربائية,785387,785387,0,0,7/31/2025,-,8/2/2025,8/2/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,سداد تصاريح حفر,Paid,0,5104000094,سداد فاتورة رقم 250716039548,499,499,0,0,7/31/2025,7/31/2025,7/31/2025,7/31/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,مقاولين الباطن,Paid,0,2101010851,مؤسسة محمد احمد العمران للمقاولات,6627,6627,0,0,7/31/2025,7/31/2025,7/31/2025,7/31/2025
قطاع التحلية,واحة التحلية برابغ,عهدة,Canceled,291,1101000011,طلب عهدة - جمعة روبي,50000,0,50000,0,7/31/2025,1900-01-00,-,-
قطاع التحلية,واحة التحلية برابغ,عهدة,Paid,292,1101000011,طلب عهدة - جمعة روبي,40755,40755,0,0,7/31/2025,1900-01-00,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,عهدة,Paid,293,1101000011,طلب عهدة - جمعة روبي,38255,38255,0,0,7/31/2025,1900-01-00,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2101010959,شركة نمو العربية المحدودة,8050,8050,0,0,7/31/2025,1900-01-00,8/7/2025,8/7/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101010430,شركة مصنع أنظمة الأنابيب السعودي SPS,17425,17425,0,0,7/31/2025,7/31/2025,7/31/2025,7/31/2025
قطاع الإسكان,مشروع الإسكان التنموي بالطائف,مقاولين الباطن,Canceled,0,2103011227,مقاول باطن / فهد دخيل المالكي,11274,0,11274,0,7/31/2025,7/31/2025,-,-
قطاع الإسكان,إسكان المدينة,مقاولين الباطن,Canceled,0,2103011322,مؤسسة احمد ضيف الله رداد السفياني للمقاولات,19930,0,19930,0,7/31/2025,7/31/2025,-,-
قطاع رأس الخير و روشن,رأس الخير,موردين,Paid,0,-,Crown Tower Hotel,15000,15000,0,0,7/31/2025,7/31/2025,7/31/2025,7/31/2025
قطاع رأس الخير و روشن,رأس الخير,موردين,Paid,0,-,شركة مجموعة العييري التجارية المحدودة,8600,8600,0,0,7/31/2025,1900-01-00,7/31/2025,7/31/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011516,ابراهيم محمد,18000,18000,0,0,8/2/2025,8/2/2025,8/2/2025,8/2/2025
قطاع الإسكان,مشاريع الاسكان,عهدة,Paid,0,1109010058,طلب عهدة - محمد عبد العزيز,10000,10000,0,0,8/2/2025,8/4/2025,8/4/2025,8/4/2025
قطاع التحلية,واحة التحلية برابغ,عهدة,Paid,0,1101000002,طلب عهدة - محمد أحمد السيد عوض,10000,10000,0,0,8/2/2025,1900-01-00,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011137,محمد نصير ( جمعة روبي ),30000,30000,0,0,8/2/2025,8/2/2025,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011528,مؤسسة الصقر الراقي للمقاولات الامة,11534,11534,0,0,8/2/2025,1900-01-00,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011502,شركة عياش المتقدمة للمقاولات,70153,70153,0,0,8/2/2025,1900-01-00,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011506,مؤسسة امتداد التميز للمقاولات العامة,20345,20345,0,0,8/2/2025,1900-01-00,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011465,مؤسسة إمتداد المباني الماسية للمقاولات,12091,12091,0,0,8/2/2025,8/2/2025,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011266,مؤسسة روعة الامثال للمقاولات العامة,6843,6843,0,0,8/2/2025,-,-,8/7/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011480,وليد محمد عبدالحميد رمضان,15055,15055,0,0,8/2/2025,1900-01-00,8/2/2025,8/2/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Paid,0,2103011516,ابراهيم محمد,26400,26400,0,0,8/2/2025,-,-,8/4/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101011017,مؤسسة شعلة الحجاز للمقاولات,19263,19263,0,0,8/2/2025,8/10/2025,8/10/2025,8/10/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250716041275,4580,4580,0,0,8/2/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,0,5104000094,فاتورة رقم 250716041274,1231,1231,0,0,8/2/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,الصبة الخرسانية تحلية جازان,عهدة,Paid,134,1109010035,طلب عهدة - م وجدي عبدالواحد,8000,8000,0,0,8/2/2025,8/2/2025,8/2/2025,8/2/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,موردين,Paid,0,2101010929,مؤسسة فرج حسن بالعبيد,3148,3148,0,0,8/2/2025,8/14/2025,8/14/2025,8/14/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,سدادات,Paid,0,5104000007,فاتورة كهرباء - سكن عمال مصنع جدة,1828,1828,0,0,8/2/2025,1900-01-00,8/4/2025,8/4/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,سدادات,Paid,0,5104000007,فاتورة كهرباء - سكن عمال مصنع جدة,2306,2306,0,0,8/2/2025,1900-01-00,8/4/2025,8/4/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,سدادات,Paid,0,5104000007,فاتورة كهرباء - مصنع جدة,1564,1564,0,0,8/2/2025,1900-01-00,8/4/2025,8/4/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,مقاولين الباطن,Paid,0,2103011290,مؤسسة المستقبل التقني لتأجير المعدات,41400,41400,0,0,8/2/2025,1900-01-00,8/14/2025,8/14/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,0,2103011281,مؤسسة انجاز المبدع للمقاولات,16523,16523,0,0,8/2/2025,1900-01-00,8/17/2025,8/17/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,0,2103011266,مؤسسة روعة الامثال للمقاولات العامة,14058,14058,0,0,8/2/2025,1900-01-00,8/10/2025,8/10/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,0,2103011041,مؤسسة أنجال الهندسة للمقاولات العامة,43376,43376,0,0,8/2/2025,1900-01-00,8/7/2025,8/7/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101010902,مصنع الوسام الماسي للخرسانة,16502,16502,0,0,8/2/2025,8/3/2025,8/3/2025,8/3/2025
قطاع المياة والصرف الصحي,شبكات الصرف الصحي ومحطة الرفع بالعزيزية الخبر,موردين,Paid,0,2101010719,شركة رالكو للخدمات الصناعية,9729,9729,0,0,8/3/2025,1900-01-00,8/3/2025,8/3/2025
قطاع التحلية,واحة التحلية برابغ,عهدة,Paid,295,1101000011,طلب عهدة - جمعة روبي,33000,25000,8000,0,8/3/2025,1900-01-00,8/12/2025,8/12/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011520,شركة قطين للمقاولات,49508,49508,0,0,8/3/2025,1900-01-00,8/4/2025,8/4/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011534,مؤسسة دوافع نجد,4416,4416,0,0,8/3/2025,1900-01-00,8/4/2025,8/4/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011552,مؤسسة اعمار قنونا للمقاولات,15628,15628,0,0,8/3/2025,1900-01-00,8/4/2025,8/4/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,0,2103011551,ركن الاتقان للتطوير العقاري,29177,29177,0,0,8/3/2025,1900-01-00,8/4/2025,8/4/2025
قطاع الإسكان,إسكان الأصالة الرياض,عهدة,Paid,5047,-,طلب عهدة - إسكان الأصالة,100423,50000,50423,0,8/3/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101011017,مؤسسة شعلة الحجاز للمقاولات,8798,8798,0,0,8/3/2025,8/17/2025,8/17/2025,8/17/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,0,2101011071,مؤسسة انجاز العربية للمقاولات عامة,3709,3709,0,0,8/3/2025,1900-01-00,8/10/2025,8/10/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,عهدة,Paid,0,1101000013,طلب عهدة - محمود سعفان,5000,5000,0,0,8/3/2025,8/4/2025,8/4/2025,8/4/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,عهدة,Paid,0,1101000013,طلب عهدة - محمود سعفان,9000,9000,0,0,8/3/2025,8/14/2025,8/14/2025,8/14/2025
